sec_id,date,update_date,data
US_CN_00133,1967-01-24,2025-09-01,4.652
US_CN_00133,1967-01-25,2025-09-01,4.662
US_CN_00133,1967-01-26,2025-09-01,4.502
US_CN_00133,1967-01-27,2025-09-01,4.472
US_CN_00133,1967-01-30,2025-09-01,4.482
US_CN_00133,1967-01-31,2025-09-01,4.522
US_CN_00133,1967-02-01,2025-09-01,4.522
US_CN_00133,1967-02-02,2025-09-01,4.512
US_CN_00133,1967-02-03,2025-09-01,4.522
US_CN_00133,1967-02-06,2025-09-01,4.532
US_CN_00133,1967-02-07,2025-09-01,4.542
US_CN_00133,1967-02-08,2025-09-01,4.542
US_CN_00133,1967-02-09,2025-09-01,4.532
US_CN_00133,1967-02-10,2025-09-01,4.592
US_CN_00133,1967-02-14,2025-09-01,4.642
US_CN_00133,1967-02-15,2025-09-01,4.692
US_CN_00133,1967-02-16,2025-09-01,4.672
US_CN_00133,1967-02-17,2025-09-01,4.682
US_CN_00133,1967-02-20,2025-09-01,4.702
US_CN_00133,1967-02-21,2025-09-01,4.712
US_CN_00133,1967-02-23,2025-09-01,4.742
US_CN_00133,1967-02-24,2025-09-01,4.732
US_CN_00133,1967-02-27,2025-09-01,4.722
US_CN_00133,1967-02-28,2025-09-01,4.722
US_CN_00133,1967-03-01,2025-09-01,4.662
US_CN_00133,1967-03-02,2025-09-01,4.632
US_CN_00133,1967-03-03,2025-09-01,4.622
US_CN_00133,1967-03-06,2025-09-01,4.612
US_CN_00133,1967-03-07,2025-09-01,4.602
US_CN_00133,1967-03-08,2025-09-01,4.612
US_CN_00133,1967-03-09,2025-09-01,4.572
US_CN_00133,1967-03-10,2025-09-01,4.582
US_CN_00133,1967-03-13,2025-09-01,4.562
US_CN_00133,1967-03-14,2025-09-01,4.532
US_CN_00133,1967-03-15,2025-09-01,4.492
US_CN_00133,1967-03-16,2025-09-01,4.452
US_CN_00133,1967-03-17,2025-09-01,4.472
US_CN_00133,1967-03-20,2025-09-01,4.452
US_CN_00133,1967-03-21,2025-09-01,4.512
US_CN_00133,1967-03-22,2025-09-01,4.522
US_CN_00133,1967-03-23,2025-09-01,4.502
US_CN_00133,1967-03-27,2025-09-01,4.522
US_CN_00133,1967-03-28,2025-09-01,4.522
US_CN_00133,1967-03-29,2025-09-01,4.522
US_CN_00133,1967-03-30,2025-09-01,4.502
US_CN_00133,1967-03-31,2025-09-01,4.502
US_CN_00133,1967-04-03,2025-09-01,4.502
US_CN_00133,1967-04-04,2025-09-01,4.492
US_CN_00133,1967-04-05,2025-09-01,4.502
US_CN_00133,1967-04-06,2025-09-01,4.492
US_CN_00133,1967-04-07,2025-09-01,4.482
US_CN_00133,1967-04-10,2025-09-01,4.502
US_CN_00133,1967-04-11,2025-09-01,4.512
US_CN_00133,1967-04-12,2025-09-01,4.512
US_CN_00133,1967-04-13,2025-09-01,4.542
US_CN_00133,1967-04-14,2025-09-01,4.562
US_CN_00133,1967-04-17,2025-09-01,4.612
US_CN_00133,1967-04-18,2025-09-01,4.632
US_CN_00133,1967-04-19,2025-09-01,4.632
US_CN_00133,1967-04-20,2025-09-01,4.632
US_CN_00133,1967-04-21,2025-09-01,4.662
US_CN_00133,1967-04-24,2025-09-01,4.682
US_CN_00133,1967-04-25,2025-09-01,4.712
US_CN_00133,1967-04-26,2025-09-01,4.732
US_CN_00133,1967-04-27,2025-09-01,4.732
US_CN_00133,1967-04-28,2025-09-01,4.782
US_CN_00133,1967-05-01,2025-09-01,4.772
US_CN_00133,1967-05-02,2025-09-01,4.752
US_CN_00133,1967-05-03,2025-09-01,4.752
US_CN_00133,1967-05-04,2025-09-01,4.762
US_CN_00133,1967-05-05,2025-09-01,4.772
US_CN_00133,1967-05-08,2025-09-01,4.832
US_CN_00133,1967-05-09,2025-09-01,4.872
US_CN_00133,1967-05-10,2025-09-01,4.872
US_CN_00133,1967-05-11,2025-09-01,4.842
US_CN_00133,1967-05-12,2025-09-01,4.822
US_CN_00133,1967-05-15,2025-09-01,4.862
US_CN_00133,1967-05-16,2025-09-01,4.872
US_CN_00133,1967-05-17,2025-09-01,4.882
US_CN_00133,1967-05-18,2025-09-01,4.882
US_CN_00133,1967-05-19,2025-09-01,4.892
US_CN_00133,1967-05-22,2025-09-01,4.942
US_CN_00133,1967-05-23,2025-09-01,4.942
US_CN_00133,1967-05-24,2025-09-01,4.932
US_CN_00133,1967-05-25,2025-09-01,4.922
US_CN_00133,1967-05-26,2025-09-01,4.862
US_CN_00133,1967-05-29,2025-09-01,4.842
US_CN_00133,1967-05-31,2025-09-01,4.812
US_CN_00133,1967-06-01,2025-09-01,4.812
US_CN_00133,1967-06-02,2025-09-01,4.822
US_CN_00133,1967-06-05,2025-09-01,4.852
US_CN_00133,1967-06-06,2025-09-01,4.842
US_CN_00133,1967-06-07,2025-09-01,4.842
US_CN_00133,1967-06-08,2025-09-01,4.862
US_CN_00133,1967-06-09,2025-09-01,4.892
US_CN_00133,1967-06-12,2025-09-01,4.942
US_CN_00133,1967-06-13,2025-09-01,4.952
US_CN_00133,1967-06-14,2025-09-01,5.022
US_CN_00133,1967-06-15,2025-09-01,5.022
US_CN_00133,1967-06-16,2025-09-01,5.072
US_CN_00133,1967-06-19,2025-09-01,5.072
US_CN_00133,1967-06-20,2025-09-01,5.142
US_CN_00133,1967-06-21,2025-09-01,5.142
US_CN_00133,1967-06-22,2025-09-01,5.1320000000000014
US_CN_00133,1967-06-23,2025-09-01,5.142
US_CN_00133,1967-06-26,2025-09-01,5.162000000000001
US_CN_00133,1967-06-27,2025-09-01,5.2120000000000015
US_CN_00133,1967-06-28,2025-09-01,5.182
US_CN_00133,1967-06-29,2025-09-01,5.202000000000001
US_CN_00133,1967-06-30,2025-09-01,5.222
US_CN_00133,1967-07-03,2025-09-01,5.222
US_CN_00133,1967-07-05,2025-09-01,5.1720000000000015
US_CN_00133,1967-07-06,2025-09-01,5.112
US_CN_00133,1967-07-07,2025-09-01,5.152
US_CN_00133,1967-07-10,2025-09-01,5.162000000000001
US_CN_00133,1967-07-11,2025-09-01,5.092
US_CN_00133,1967-07-12,2025-09-01,5.062
US_CN_00133,1967-07-13,2025-09-01,5.082
US_CN_00133,1967-07-14,2025-09-01,5.082
US_CN_00133,1967-07-17,2025-09-01,5.092
US_CN_00133,1967-07-18,2025-09-01,5.162000000000001
US_CN_00133,1967-07-19,2025-09-01,5.182
US_CN_00133,1967-07-20,2025-09-01,5.202000000000001
US_CN_00133,1967-07-21,2025-09-01,5.202000000000001
US_CN_00133,1967-07-24,2025-09-01,5.232
US_CN_00133,1967-07-25,2025-09-01,5.232
US_CN_00133,1967-07-26,2025-09-01,5.232
US_CN_00133,1967-07-27,2025-09-01,5.202000000000001
US_CN_00133,1967-07-28,2025-09-01,5.182
US_CN_00133,1967-07-31,2025-09-01,5.162000000000001
US_CN_00133,1967-08-01,2025-09-01,5.182
US_CN_00133,1967-08-02,2025-09-01,5.2120000000000015
US_CN_00133,1967-08-03,2025-09-01,5.202000000000001
US_CN_00133,1967-08-04,2025-09-01,5.2620000000000005
US_CN_00133,1967-08-07,2025-09-01,5.3020000000000005
US_CN_00133,1967-08-08,2025-09-01,5.282
US_CN_00133,1967-08-09,2025-09-01,5.272
US_CN_00133,1967-08-10,2025-09-01,5.282
US_CN_00133,1967-08-11,2025-09-01,5.292000000000002
US_CN_00133,1967-08-14,2025-09-01,5.292000000000002
US_CN_00133,1967-08-15,2025-09-01,5.292000000000002
US_CN_00133,1967-08-16,2025-09-01,5.282
US_CN_00133,1967-08-17,2025-09-01,5.282
US_CN_00133,1967-08-18,2025-09-01,5.282
US_CN_00133,1967-08-21,2025-09-01,5.3020000000000005
US_CN_00133,1967-08-22,2025-09-01,5.3020000000000005
US_CN_00133,1967-08-23,2025-09-01,5.312
US_CN_00133,1967-08-24,2025-09-01,5.312
US_CN_00133,1967-08-25,2025-09-01,5.322
US_CN_00133,1967-08-28,2025-09-01,5.292000000000002
US_CN_00133,1967-08-29,2025-09-01,5.272
US_CN_00133,1967-08-30,2025-09-01,5.282
US_CN_00133,1967-08-31,2025-09-01,5.272
US_CN_00133,1967-09-01,2025-09-01,5.252000000000002
US_CN_00133,1967-09-05,2025-09-01,5.222
US_CN_00133,1967-09-06,2025-09-01,5.202000000000001
US_CN_00133,1967-09-07,2025-09-01,5.202000000000001
US_CN_00133,1967-09-08,2025-09-01,5.2620000000000005
US_CN_00133,1967-09-11,2025-09-01,5.282
US_CN_00133,1967-09-12,2025-09-01,5.292000000000002
US_CN_00133,1967-09-13,2025-09-01,5.272
US_CN_00133,1967-09-14,2025-09-01,5.282
US_CN_00133,1967-09-15,2025-09-01,5.292000000000002
US_CN_00133,1967-09-18,2025-09-01,5.3020000000000005
US_CN_00133,1967-09-19,2025-09-01,5.352
US_CN_00133,1967-09-20,2025-09-01,5.3420000000000005
US_CN_00133,1967-09-21,2025-09-01,5.362
US_CN_00133,1967-09-22,2025-09-01,5.362
US_CN_00133,1967-09-25,2025-09-01,5.3820000000000014
US_CN_00133,1967-09-26,2025-09-01,5.372000000000001
US_CN_00133,1967-09-27,2025-09-01,5.372000000000001
US_CN_00133,1967-09-28,2025-09-01,5.362
US_CN_00133,1967-09-29,2025-09-01,5.312
US_CN_00133,1967-10-02,2025-09-01,5.352
US_CN_00133,1967-10-03,2025-09-01,5.352
US_CN_00133,1967-10-04,2025-09-01,5.372000000000001
US_CN_00133,1967-10-05,2025-09-01,5.372000000000001
US_CN_00133,1967-10-06,2025-09-01,5.372000000000001
US_CN_00133,1967-10-09,2025-09-01,5.392
US_CN_00133,1967-10-10,2025-09-01,5.4220000000000015
US_CN_00133,1967-10-11,2025-09-01,5.4220000000000015
US_CN_00133,1967-10-13,2025-09-01,5.452000000000001
US_CN_00133,1967-10-16,2025-09-01,5.472
US_CN_00133,1967-10-17,2025-09-01,5.492000000000001
US_CN_00133,1967-10-18,2025-09-01,5.522
US_CN_00133,1967-10-19,2025-09-01,5.532
US_CN_00133,1967-10-20,2025-09-01,5.522
US_CN_00133,1967-10-23,2025-09-01,5.562
US_CN_00133,1967-10-24,2025-09-01,5.562
US_CN_00133,1967-10-25,2025-09-01,5.572
US_CN_00133,1967-10-26,2025-09-01,5.5820000000000025
US_CN_00133,1967-10-27,2025-09-01,5.572
US_CN_00133,1967-10-30,2025-09-01,5.602
US_CN_00133,1967-10-31,2025-09-01,5.642
US_CN_00133,1967-11-01,2025-09-01,5.702000000000001
US_CN_00133,1967-11-02,2025-09-01,5.7120000000000015
US_CN_00133,1967-11-03,2025-09-01,5.752000000000002
US_CN_00133,1967-11-06,2025-09-01,5.772
US_CN_00133,1967-11-08,2025-09-01,5.742000000000001
US_CN_00133,1967-11-09,2025-09-01,5.782
US_CN_00133,1967-11-10,2025-09-01,5.8320000000000025
US_CN_00133,1967-11-13,2025-09-01,5.872000000000001
US_CN_00133,1967-11-14,2025-09-01,5.812
US_CN_00133,1967-11-15,2025-09-01,5.782
US_CN_00133,1967-11-16,2025-09-01,5.722
US_CN_00133,1967-11-17,2025-09-01,5.752000000000002
US_CN_00133,1967-11-20,2025-09-01,5.852
US_CN_00133,1967-11-21,2025-09-01,5.7120000000000015
US_CN_00133,1967-11-22,2025-09-01,5.702000000000001
US_CN_00133,1967-11-24,2025-09-01,5.782
US_CN_00133,1967-11-27,2025-09-01,5.7620000000000005
US_CN_00133,1967-11-28,2025-09-01,5.652
US_CN_00133,1967-11-29,2025-09-01,5.6720000000000015
US_CN_00133,1967-11-30,2025-09-01,5.742000000000001
US_CN_00133,1967-12-01,2025-09-01,5.782
US_CN_00133,1967-12-04,2025-09-01,5.7620000000000005
US_CN_00133,1967-12-05,2025-09-01,5.742000000000001
US_CN_00133,1967-12-06,2025-09-01,5.692
US_CN_00133,1967-12-07,2025-09-01,5.7120000000000015
US_CN_00133,1967-12-08,2025-09-01,5.722
US_CN_00133,1967-12-11,2025-09-01,5.742000000000001
US_CN_00133,1967-12-12,2025-09-01,5.752000000000002
US_CN_00133,1967-12-13,2025-09-01,5.7120000000000015
US_CN_00133,1967-12-14,2025-09-01,5.702000000000001
US_CN_00133,1967-12-15,2025-09-01,5.7120000000000015
US_CN_00133,1967-12-18,2025-09-01,5.682
US_CN_00133,1967-12-19,2025-09-01,5.662000000000001
US_CN_00133,1967-12-20,2025-09-01,5.622000000000001
US_CN_00133,1967-12-21,2025-09-01,5.642
US_CN_00133,1967-12-22,2025-09-01,5.692
US_CN_00133,1967-12-26,2025-09-01,5.642
US_CN_00133,1967-12-27,2025-09-01,5.642
US_CN_00133,1967-12-28,2025-09-01,5.702000000000001
US_CN_00133,1967-12-29,2025-09-01,5.702000000000001
US_CN_00133,1968-01-02,2025-09-01,5.6320000000000014
US_CN_00133,1968-01-03,2025-09-01,5.6320000000000014
US_CN_00133,1968-01-04,2025-09-01,5.5120000000000005
US_CN_00133,1968-01-05,2025-09-01,5.482
US_CN_00133,1968-01-08,2025-09-01,5.502000000000002
US_CN_00133,1968-01-09,2025-09-01,5.522
US_CN_00133,1968-01-10,2025-09-01,5.4620000000000015
US_CN_00133,1968-01-11,2025-09-01,5.4620000000000015
US_CN_00133,1968-01-12,2025-09-01,5.432
US_CN_00133,1968-01-15,2025-09-01,5.492000000000001
US_CN_00133,1968-01-16,2025-09-01,5.522
US_CN_00133,1968-01-17,2025-09-01,5.482
US_CN_00133,1968-01-18,2025-09-01,5.5520000000000005
US_CN_00133,1968-01-19,2025-09-01,5.5920000000000005
US_CN_00133,1968-01-22,2025-09-01,5.612
US_CN_00133,1968-01-23,2025-09-01,5.562
US_CN_00133,1968-01-24,2025-09-01,5.562
US_CN_00133,1968-01-25,2025-09-01,5.522
US_CN_00133,1968-01-26,2025-09-01,5.532
US_CN_00133,1968-01-29,2025-09-01,5.532
US_CN_00133,1968-01-30,2025-09-01,5.532
US_CN_00133,1968-01-31,2025-09-01,5.5420000000000025
US_CN_00133,1968-02-01,2025-09-01,5.5820000000000025
US_CN_00133,1968-02-02,2025-09-01,5.5820000000000025
US_CN_00133,1968-02-05,2025-09-01,5.602
US_CN_00133,1968-02-06,2025-09-01,5.612
US_CN_00133,1968-02-07,2025-09-01,5.5920000000000005
US_CN_00133,1968-02-08,2025-09-01,5.602
US_CN_00133,1968-02-09,2025-09-01,5.5920000000000005
US_CN_00133,1968-02-13,2025-09-01,5.5520000000000005
US_CN_00133,1968-02-14,2025-09-01,5.5420000000000025
US_CN_00133,1968-02-15,2025-09-01,5.5120000000000005
US_CN_00133,1968-02-16,2025-09-01,5.502000000000002
US_CN_00133,1968-02-19,2025-09-01,5.532
US_CN_00133,1968-02-20,2025-09-01,5.5420000000000025
US_CN_00133,1968-02-21,2025-09-01,5.5420000000000025
US_CN_00133,1968-02-23,2025-09-01,5.562
US_CN_00133,1968-02-26,2025-09-01,5.5820000000000025
US_CN_00133,1968-02-27,2025-09-01,5.5820000000000025
US_CN_00133,1968-02-28,2025-09-01,5.572
US_CN_00133,1968-02-29,2025-09-01,5.562
US_CN_00133,1968-03-01,2025-09-01,5.562
US_CN_00133,1968-03-04,2025-09-01,5.572
US_CN_00133,1968-03-05,2025-09-01,5.5920000000000005
US_CN_00133,1968-03-06,2025-09-01,5.612
US_CN_00133,1968-03-07,2025-09-01,5.6720000000000015
US_CN_00133,1968-03-08,2025-09-01,5.752000000000002
US_CN_00133,1968-03-11,2025-09-01,5.752000000000002
US_CN_00133,1968-03-12,2025-09-01,5.7920000000000025
US_CN_00133,1968-03-13,2025-09-01,5.862
US_CN_00133,1968-03-14,2025-09-01,5.952000000000001
US_CN_00133,1968-03-15,2025-09-01,5.8420000000000005
US_CN_00133,1968-03-18,2025-09-01,5.7620000000000005
US_CN_00133,1968-03-19,2025-09-01,5.772
US_CN_00133,1968-03-20,2025-09-01,5.732
US_CN_00133,1968-03-21,2025-09-01,5.7620000000000005
US_CN_00133,1968-03-22,2025-09-01,5.742000000000001
US_CN_00133,1968-03-25,2025-09-01,5.742000000000001
US_CN_00133,1968-03-26,2025-09-01,5.782
US_CN_00133,1968-03-27,2025-09-01,5.782
US_CN_00133,1968-03-28,2025-09-01,5.782
US_CN_00133,1968-03-29,2025-09-01,5.7620000000000005
US_CN_00133,1968-04-01,2025-09-01,5.642
US_CN_00133,1968-04-02,2025-09-01,5.622000000000001
US_CN_00133,1968-04-03,2025-09-01,5.492000000000001
US_CN_00133,1968-04-04,2025-09-01,5.522
US_CN_00133,1968-04-05,2025-09-01,5.522
US_CN_00133,1968-04-08,2025-09-01,5.5420000000000025
US_CN_00133,1968-04-10,2025-09-01,5.532
US_CN_00133,1968-04-11,2025-09-01,5.5420000000000025
US_CN_00133,1968-04-15,2025-09-01,5.602
US_CN_00133,1968-04-16,2025-09-01,5.622000000000001
US_CN_00133,1968-04-17,2025-09-01,5.622000000000001
US_CN_00133,1968-04-18,2025-09-01,5.642
US_CN_00133,1968-04-19,2025-09-01,5.7620000000000005
US_CN_00133,1968-04-22,2025-09-01,5.782
US_CN_00133,1968-04-23,2025-09-01,5.732
US_CN_00133,1968-04-24,2025-09-01,5.722
US_CN_00133,1968-04-25,2025-09-01,5.722
US_CN_00133,1968-04-26,2025-09-01,5.7120000000000015
US_CN_00133,1968-04-29,2025-09-01,5.732
US_CN_00133,1968-04-30,2025-09-01,5.742000000000001
US_CN_00133,1968-05-01,2025-09-01,5.732
US_CN_00133,1968-05-02,2025-09-01,5.7620000000000005
US_CN_00133,1968-05-03,2025-09-01,5.8020000000000005
US_CN_00133,1968-05-06,2025-09-01,5.782
US_CN_00133,1968-05-07,2025-09-01,5.7920000000000025
US_CN_00133,1968-05-08,2025-09-01,5.8020000000000005
US_CN_00133,1968-05-09,2025-09-01,5.7920000000000025
US_CN_00133,1968-05-10,2025-09-01,5.7920000000000025
US_CN_00133,1968-05-13,2025-09-01,5.7920000000000025
US_CN_00133,1968-05-14,2025-09-01,5.822
US_CN_00133,1968-05-15,2025-09-01,5.852
US_CN_00133,1968-05-16,2025-09-01,5.902
US_CN_00133,1968-05-17,2025-09-01,5.9220000000000015
US_CN_00133,1968-05-20,2025-09-01,5.9620000000000015
US_CN_00133,1968-05-21,2025-09-01,6.022
US_CN_00133,1968-05-22,2025-09-01,6.022
US_CN_00133,1968-05-23,2025-09-01,5.982
US_CN_00133,1968-05-24,2025-09-01,5.9620000000000015
US_CN_00133,1968-05-27,2025-09-01,5.9220000000000015
US_CN_00133,1968-05-28,2025-09-01,5.942
US_CN_00133,1968-05-29,2025-09-01,5.952000000000001
US_CN_00133,1968-05-31,2025-09-01,5.862
US_CN_00133,1968-06-03,2025-09-01,5.7920000000000025
US_CN_00133,1968-06-04,2025-09-01,5.782
US_CN_00133,1968-06-05,2025-09-01,5.812
US_CN_00133,1968-06-06,2025-09-01,5.8320000000000025
US_CN_00133,1968-06-07,2025-09-01,5.822
US_CN_00133,1968-06-10,2025-09-01,5.8020000000000005
US_CN_00133,1968-06-11,2025-09-01,5.7920000000000025
US_CN_00133,1968-06-12,2025-09-01,5.772
US_CN_00133,1968-06-13,2025-09-01,5.7620000000000005
US_CN_00133,1968-06-14,2025-09-01,5.722
US_CN_00133,1968-06-17,2025-09-01,5.7120000000000015
US_CN_00133,1968-06-18,2025-09-01,5.7120000000000015
US_CN_00133,1968-06-19,2025-09-01,5.6720000000000015
US_CN_00133,1968-06-20,2025-09-01,5.622000000000001
US_CN_00133,1968-06-21,2025-09-01,5.602
US_CN_00133,1968-06-24,2025-09-01,5.612
US_CN_00133,1968-06-25,2025-09-01,5.642
US_CN_00133,1968-06-26,2025-09-01,5.642
US_CN_00133,1968-06-27,2025-09-01,5.652
US_CN_00133,1968-06-28,2025-09-01,5.642
US_CN_00133,1968-07-01,2025-09-01,5.622000000000001
US_CN_00133,1968-07-02,2025-09-01,5.5820000000000025
US_CN_00133,1968-07-03,2025-09-01,5.572
US_CN_00133,1968-07-05,2025-09-01,5.562
US_CN_00133,1968-07-08,2025-09-01,5.532
US_CN_00133,1968-07-09,2025-09-01,5.5120000000000005
US_CN_00133,1968-07-10,2025-09-01,5.522
US_CN_00133,1968-07-11,2025-09-01,5.522
US_CN_00133,1968-07-12,2025-09-01,5.532
US_CN_00133,1968-07-15,2025-09-01,5.562
US_CN_00133,1968-07-16,2025-09-01,5.572
US_CN_00133,1968-07-17,2025-09-01,5.5520000000000005
US_CN_00133,1968-07-18,2025-09-01,5.562
US_CN_00133,1968-07-19,2025-09-01,5.532
US_CN_00133,1968-07-22,2025-09-01,5.452000000000001
US_CN_00133,1968-07-23,2025-09-01,5.3820000000000014
US_CN_00133,1968-07-24,2025-09-01,5.392
US_CN_00133,1968-07-25,2025-09-01,5.372000000000001
US_CN_00133,1968-07-26,2025-09-01,5.392
US_CN_00133,1968-07-29,2025-09-01,5.412000000000001
US_CN_00133,1968-07-30,2025-09-01,5.412000000000001
US_CN_00133,1968-07-31,2025-09-01,5.392
US_CN_00133,1968-08-01,2025-09-01,5.3820000000000014
US_CN_00133,1968-08-02,2025-09-01,5.3420000000000005
US_CN_00133,1968-08-05,2025-09-01,5.372000000000001
US_CN_00133,1968-08-06,2025-09-01,5.3820000000000014
US_CN_00133,1968-08-07,2025-09-01,5.362
US_CN_00133,1968-08-08,2025-09-01,5.372000000000001
US_CN_00133,1968-08-09,2025-09-01,5.392
US_CN_00133,1968-08-12,2025-09-01,5.4220000000000015
US_CN_00133,1968-08-13,2025-09-01,5.432
US_CN_00133,1968-08-14,2025-09-01,5.432
US_CN_00133,1968-08-15,2025-09-01,5.452000000000001
US_CN_00133,1968-08-16,2025-09-01,5.4220000000000015
US_CN_00133,1968-08-19,2025-09-01,5.432
US_CN_00133,1968-08-20,2025-09-01,5.432
US_CN_00133,1968-08-21,2025-09-01,5.4620000000000015
US_CN_00133,1968-08-22,2025-09-01,5.502000000000002
US_CN_00133,1968-08-23,2025-09-01,5.472
US_CN_00133,1968-08-26,2025-09-01,5.4620000000000015
US_CN_00133,1968-08-27,2025-09-01,5.4620000000000015
US_CN_00133,1968-08-28,2025-09-01,5.452000000000001
US_CN_00133,1968-08-29,2025-09-01,5.432
US_CN_00133,1968-08-30,2025-09-01,5.4220000000000015
US_CN_00133,1968-09-03,2025-09-01,5.412000000000001
US_CN_00133,1968-09-04,2025-09-01,5.432
US_CN_00133,1968-09-05,2025-09-01,5.4620000000000015
US_CN_00133,1968-09-06,2025-09-01,5.482
US_CN_00133,1968-09-09,2025-09-01,5.492000000000001
US_CN_00133,1968-09-10,2025-09-01,5.5120000000000005
US_CN_00133,1968-09-11,2025-09-01,5.502000000000002
US_CN_00133,1968-09-12,2025-09-01,5.492000000000001
US_CN_00133,1968-09-13,2025-09-01,5.482
US_CN_00133,1968-09-16,2025-09-01,5.4620000000000015
US_CN_00133,1968-09-17,2025-09-01,5.4620000000000015
US_CN_00133,1968-09-18,2025-09-01,5.4220000000000015
US_CN_00133,1968-09-19,2025-09-01,5.432
US_CN_00133,1968-09-20,2025-09-01,5.452000000000001
US_CN_00133,1968-09-23,2025-09-01,5.452000000000001
US_CN_00133,1968-09-24,2025-09-01,5.442
US_CN_00133,1968-09-25,2025-09-01,5.442
US_CN_00133,1968-09-26,2025-09-01,5.452000000000001
US_CN_00133,1968-09-27,2025-09-01,5.452000000000001
US_CN_00133,1968-09-30,2025-09-01,5.492000000000001
US_CN_00133,1968-10-01,2025-09-01,5.492000000000001
US_CN_00133,1968-10-02,2025-09-01,5.492000000000001
US_CN_00133,1968-10-03,2025-09-01,5.502000000000002
US_CN_00133,1968-10-04,2025-09-01,5.522
US_CN_00133,1968-10-07,2025-09-01,5.5520000000000005
US_CN_00133,1968-10-08,2025-09-01,5.572
US_CN_00133,1968-10-09,2025-09-01,5.602
US_CN_00133,1968-10-10,2025-09-01,5.612
US_CN_00133,1968-10-11,2025-09-01,5.612
US_CN_00133,1968-10-14,2025-09-01,5.622000000000001
US_CN_00133,1968-10-15,2025-09-01,5.652
US_CN_00133,1968-10-16,2025-09-01,5.622000000000001
US_CN_00133,1968-10-17,2025-09-01,5.5820000000000025
US_CN_00133,1968-10-18,2025-09-01,5.572
US_CN_00133,1968-10-21,2025-09-01,5.5820000000000025
US_CN_00133,1968-10-22,2025-09-01,5.5820000000000025
US_CN_00133,1968-10-23,2025-09-01,5.5820000000000025
US_CN_00133,1968-10-24,2025-09-01,5.612
US_CN_00133,1968-10-25,2025-09-01,5.602
US_CN_00133,1968-10-28,2025-09-01,5.612
US_CN_00133,1968-10-29,2025-09-01,5.622000000000001
US_CN_00133,1968-10-30,2025-09-01,5.6320000000000014
US_CN_00133,1968-10-31,2025-09-01,5.612
US_CN_00133,1968-11-01,2025-09-01,5.612
US_CN_00133,1968-11-04,2025-09-01,5.6320000000000014
US_CN_00133,1968-11-06,2025-09-01,5.622000000000001
US_CN_00133,1968-11-07,2025-09-01,5.6320000000000014
US_CN_00133,1968-11-08,2025-09-01,5.652
US_CN_00133,1968-11-12,2025-09-01,5.682
US_CN_00133,1968-11-13,2025-09-01,5.662000000000001
US_CN_00133,1968-11-14,2025-09-01,5.662000000000001
US_CN_00133,1968-11-15,2025-09-01,5.682
US_CN_00133,1968-11-18,2025-09-01,5.7120000000000015
US_CN_00133,1968-11-19,2025-09-01,5.742000000000001
US_CN_00133,1968-11-20,2025-09-01,5.742000000000001
US_CN_00133,1968-11-21,2025-09-01,5.732
US_CN_00133,1968-11-22,2025-09-01,5.742000000000001
US_CN_00133,1968-11-25,2025-09-01,5.752000000000002
US_CN_00133,1968-11-26,2025-09-01,5.7620000000000005
US_CN_00133,1968-11-27,2025-09-01,5.7620000000000005
US_CN_00133,1968-11-29,2025-09-01,5.782
US_CN_00133,1968-12-02,2025-09-01,5.892
US_CN_00133,1968-12-03,2025-09-01,5.9620000000000015
US_CN_00133,1968-12-04,2025-09-01,5.952000000000001
US_CN_00133,1968-12-05,2025-09-01,5.932
US_CN_00133,1968-12-06,2025-09-01,5.912000000000001
US_CN_00133,1968-12-09,2025-09-01,5.9220000000000015
US_CN_00133,1968-12-10,2025-09-01,5.932
US_CN_00133,1968-12-11,2025-09-01,5.932
US_CN_00133,1968-12-12,2025-09-01,5.942
US_CN_00133,1968-12-13,2025-09-01,5.932
US_CN_00133,1968-12-16,2025-09-01,5.9620000000000015
US_CN_00133,1968-12-17,2025-09-01,5.942
US_CN_00133,1968-12-18,2025-09-01,6.002000000000002
US_CN_00133,1968-12-19,2025-09-01,6.072
US_CN_00133,1968-12-20,2025-09-01,6.142
US_CN_00133,1968-12-23,2025-09-01,6.232
US_CN_00133,1968-12-24,2025-09-01,6.272
US_CN_00133,1968-12-26,2025-09-01,6.1720000000000015
US_CN_00133,1968-12-27,2025-09-01,6.202000000000001
US_CN_00133,1968-12-30,2025-09-01,6.2120000000000015
US_CN_00133,1968-12-31,2025-09-01,6.162000000000001
US_CN_00133,1969-01-02,2025-09-01,6.0420000000000025
US_CN_00133,1969-01-03,2025-09-01,6.0120000000000005
US_CN_00133,1969-01-06,2025-09-01,6.0420000000000025
US_CN_00133,1969-01-07,2025-09-01,6.142
US_CN_00133,1969-01-08,2025-09-01,6.0920000000000005
US_CN_00133,1969-01-09,2025-09-01,6.0420000000000025
US_CN_00133,1969-01-10,2025-09-01,6.032
US_CN_00133,1969-01-13,2025-09-01,6.0420000000000025
US_CN_00133,1969-01-14,2025-09-01,6.0420000000000025
US_CN_00133,1969-01-15,2025-09-01,6.022
US_CN_00133,1969-01-16,2025-09-01,5.982
US_CN_00133,1969-01-17,2025-09-01,5.972
US_CN_00133,1969-01-20,2025-09-01,5.952000000000001
US_CN_00133,1969-01-21,2025-09-01,5.972
US_CN_00133,1969-01-22,2025-09-01,6.032
US_CN_00133,1969-01-23,2025-09-01,6.022
US_CN_00133,1969-01-24,2025-09-01,6.0120000000000005
