,margin_balance,short_balance
2022-12-16,1471800000000.0,94609842862.0
2022-12-19,1469730000000.0,92924096646.0
2022-12-20,1469980000000.0,91540799176.0
2022-12-21,1466240000000.0,91648965576.0
2022-12-22,1461740000000.0,91044335635.0
2022-12-23,1456190000000.0,90444802664.0
2022-12-26,1458320000000.0,92466335213.0
2022-12-27,1456300000000.0,94274502605.0
2022-12-28,1452980000000.0,94849604585.0
2022-12-29,1452450000000.0,96011371155.0
2022-12-30,1444510000000.0,95880889744.0
2023-01-03,1449500000000.0,95643957874.0
2023-01-04,1450530000000.0,94195290607.0
2023-01-05,1452210000000.0,94868384005.0
2023-01-06,1449150000000.0,95058150041.0
2023-01-09,1451450000000.0,95642247746.0
2023-01-10,1451210000000.0,95946124090.0
2023-01-11,1449700000000.0,95099980817.0
2023-01-12,1447610000000.0,95215404381.0
2023-01-13,1443060000000.0,95971297100.0
2023-01-16,1443340000000.0,96071673305.0
2023-01-17,1441940000000.0,95214245686.0
2023-01-18,1438680000000.0,93945785330.0
2023-01-19,1436360000000.0,94200639114.0
2023-01-20,1418770000000.0,92586886900.0
2023-01-30,1439190000000.0,91890885428.0
2023-01-31,1445060000000.0,90698964385.0
2023-02-01,1453110000000.0,92554750345.0
2023-02-02,1457700000000.0,93698188360.0
2023-02-03,1458100000000.0,93729478863.0
2023-02-06,1464140000000.0,93570550959.0
2023-02-07,1469470000000.0,94774938687.0
2023-02-08,1470940000000.0,94671534102.0
2023-02-09,1472810000000.0,97633207287.0
2023-02-10,1470630000000.0,96210897390.0
2023-02-13,1476910000000.0,96318923860.0
2023-02-14,1480620000000.0,96620973579.0
2023-02-15,1483820000000.0,97432449786.0
2023-02-16,1481110000000.0,96742702822.0
2023-02-17,1476780000000.0,95305596587.0
2023-02-20,1482180000000.0,97712029717.0
2023-02-21,1484530000000.0,97618721796.0
2023-02-22,1487730000000.0,97367008346.0
2023-02-23,1488270000000.0,97009519671.0
2023-02-24,1486610000000.0,95212485126.0
2023-02-27,1487430000000.0,93782757006.0
2023-02-28,1488090000000.0,93499091520.0
2023-03-01,1491130000000.0,94884007119.0
2023-03-02,1491310000000.0,94972829100.0
2023-03-03,1488340000000.0,95720353421.0
2023-03-06,1494020000000.0,96222863769.0
2023-03-07,1491960000000.0,94430248072.0
2023-03-08,1493610000000.0,93899375990.0
2023-03-09,1495790000000.0,94866063922.0
2023-03-10,1490440000000.0,92836039468.0
2023-03-13,1492250000000.0,93246093533.0
2023-03-14,1494310000000.0,92699694442.0
2023-03-15,1494560000000.0,92836343431.0
2023-03-16,1494210000000.0,91444777706.0
2023-03-17,1492990000000.0,92192730250.0
2023-03-20,1495710000000.0,91837583242.0
2023-03-21,1497610000000.0,92736080130.0
2023-03-22,1501260000000.0,93827623387.0
2023-03-23,1505080000000.0,95605812796.0
2023-03-24,1507300000000.0,95178101717.0
2023-03-27,1515430000000.0,95230306916.0
2023-03-28,1516990000000.0,94540254537.0
2023-03-29,1515780000000.0,94874411352.0
2023-03-30,1516690000000.0,93582453902.0
2023-03-31,1512990000000.0,93713278756.0
2023-04-03,1522930000000.0,95696943534.0
2023-04-04,1524410000000.0,95110063293.0
2023-04-06,1532530000000.0,95750703893.0
2023-04-07,1530400000000.0,97024764227.0
2023-04-10,1532100000000.0,95357590391.0
2023-04-11,1533360000000.0,95172478194.0
2023-04-12,1539450000000.0,96713873441.0
2023-04-13,1539390000000.0,95954357388.0
2023-04-14,1538290000000.0,97595625303.0
2023-04-17,1542010000000.0,98211548283.0
2023-04-18,1543040000000.0,98662379557.0
2023-04-19,1545420000000.0,98725661010.0
2023-04-20,1548660000000.0,100111000000.0
2023-04-21,1541690000000.0,96572413623.0
2023-04-24,1544510000000.0,94605253517.0
2023-04-25,1536980000000.0,92883277465.0
2023-04-26,1532130000000.0,92635426800.0
2023-04-27,1524160000000.0,92907815040.0
2023-04-28,1513920000000.0,93289646581.0
2023-05-04,1524530000000.0,93007926742.0
2023-05-05,1520710000000.0,91932889461.0
2023-05-08,1526390000000.0,93334043843.0
2023-05-09,1527850000000.0,92780896158.0
2023-05-10,1528310000000.0,92910674145.0
2023-05-11,1527420000000.0,92963798411.0
2023-05-12,1521440000000.0,92383758769.0
2023-05-15,1523560000000.0,93755853161.0
2023-05-16,1522120000000.0,94199073647.0
2023-05-17,1523170000000.0,93628966297.0
2023-05-18,1526670000000.0,94195349706.0
2023-05-19,1522360000000.0,94037503705.0
2023-05-22,1521510000000.0,93608815508.0
2023-05-23,1519270000000.0,91952942470.0
2023-05-24,1520170000000.0,91554689210.0
2023-05-25,1519210000000.0,91401950117.0
2023-05-26,1516440000000.0,92870902064.0
2023-05-29,1517880000000.0,93265633361.0
2023-05-30,1517370000000.0,94785134976.0
2023-05-31,1518900000000.0,94513106935.0
2023-06-01,1519630000000.0,94407126235.0
2023-06-02,1514700000000.0,93675113135.0
2023-06-05,1517120000000.0,93057009372.0
2023-06-06,1513460000000.0,90054490717.0
2023-06-07,1513680000000.0,89353765784.0
2023-06-08,1511400000000.0,88630603548.0
2023-06-09,1508990000000.0,90235964220.0
2023-06-12,1512200000000.0,89729022776.0
2023-06-13,1511880000000.0,90827212168.0
2023-06-14,1510770000000.0,92160851962.0
2023-06-15,1510020000000.0,93806927019.0
2023-06-16,1507280000000.0,96317319725.0
2023-06-19,1513480000000.0,96862545481.0
2023-06-20,1516480000000.0,97504488208.0
2023-06-21,1507360000000.0,94220545965.0
2023-06-26,1505520000000.0,90837298676.0
2023-06-27,1504720000000.0,91024987838.0
2023-06-28,1500200000000.0,90512152951.0
2023-06-29,1501050000000.0,91464884298.0
2023-06-30,1495500000000.0,92997248233.0
2023-07-03,1498460000000.0,93331284396.0
2023-07-04,1500780000000.0,94663002390.0
2023-07-05,1501710000000.0,94799570797.0
2023-07-06,1502540000000.0,95076974755.0
2023-07-07,1498330000000.0,94272006163.0
2023-07-10,1498990000000.0,94088230425.0
2023-07-11,1499340000000.0,94449663243.0
2023-07-12,1496530000000.0,93235986737.0
2023-07-13,1494790000000.0,94253047022.0
2023-07-14,1493360000000.0,94738707634.0
2023-07-17,1495580000000.0,93746196560.0
2023-07-18,1495690000000.0,93286431513.0
2023-07-19,1495870000000.0,93009719996.0
2023-07-20,1490790000000.0,91309450769.0
2023-07-21,1485590000000.0,90400227216.0
2023-07-24,1485520000000.0,89985956060.0
2023-07-25,1485120000000.0,92226246330.0
2023-07-26,1483760000000.0,91896418704.0
2023-07-27,1482350000000.0,91320898194.0
2023-07-28,1479230000000.0,92962378026.0
2023-07-31,1486280000000.0,93281877754.0
2023-08-01,1488100000000.0,93601632523.0
2023-08-02,1491090000000.0,93324178113.0
2023-08-03,1492770000000.0,94699804327.0
2023-08-04,1493300000000.0,96189769896.0
2023-08-07,1498770000000.0,95108750863.0
2023-08-08,1498720000000.0,94607818567.0
2023-08-09,1496570000000.0,93236945224.0
2023-08-10,1495950000000.0,92808250137.0
2023-08-11,1490600000000.0,91173473073.0
2023-08-14,1490580000000.0,89727490843.0
2023-08-15,1490320000000.0,89115526949.0
2023-08-16,1487830000000.0,88615235313.0
2023-08-17,1488920000000.0,90470592151.0
2023-08-18,1484220000000.0,88825024878.0
2023-08-21,1484040000000.0,87687920973.0
2023-08-22,1484190000000.0,89196098609.0
2023-08-23,1481460000000.0,87345068014.0
2023-08-24,1479200000000.0,88650063100.0
2023-08-25,1469460000000.0,87412708259.0
2023-08-28,1475620000000.0,90151102772.0
2023-08-29,1478690000000.0,93129538044.0
2023-08-30,1479530000000.0,94109016016.0
2023-08-31,1477340000000.0,93873613428.0
2023-09-01,1472500000000.0,93538331131.0
2023-09-04,1476330000000.0,94144060221.0
2023-09-05,1478160000000.0,93423778474.0
2023-09-06,1480050000000.0,94411842479.0
2023-09-07,1478180000000.0,92264768205.0
2023-09-08,1473960000000.0,92417855989.0
2023-09-11,1499500000000.0,93530777320.0
2023-09-12,1508040000000.0,92686307595.0
2023-09-13,1512960000000.0,91780207010.0
2023-09-14,1514890000000.0,91420607966.0
2023-09-15,1516400000000.0,90835053223.0
2023-09-18,1519780000000.0,90529898029.0
2023-09-19,1519820000000.0,89603628599.0
2023-09-20,1519910000000.0,88077234431.0
2023-09-21,1520790000000.0,87200756798.0
2023-09-22,1521160000000.0,88925040065.0
2023-09-25,1524720000000.0,87506627544.0
2023-09-26,1524570000000.0,86428642043.0
2023-09-27,1526540000000.0,84725461055.0
2023-09-28,1509700000000.0,81219972541.0
2023-10-09,1521630000000.0,82352320627.0
2023-10-10,1527990000000.0,83443573055.0
2023-10-11,1533050000000.0,85324443921.0
2023-10-12,1537180000000.0,87904582752.0
2023-10-13,1535730000000.0,87599904863.0
2023-10-16,1540020000000.0,86603742507.0
2023-10-17,1540600000000.0,86514301724.0
2023-10-18,1539560000000.0,85221460808.0
2023-10-19,1539990000000.0,84133492975.0
2023-10-20,1537060000000.0,81698781557.0
2023-10-23,1536560000000.0,80089836636.0
2023-10-24,1538400000000.0,81492688298.0
2023-10-25,1539400000000.0,81382825011.0
2023-10-26,1539470000000.0,81898645438.0
2023-10-27,1537060000000.0,83282250066.0
2023-10-30,1546780000000.0,83901542014.0
2023-10-31,1549470000000.0,83218976145.0
2023-11-01,1552950000000.0,81797053944.0
2023-11-02,1550690000000.0,80227643530.0
2023-11-03,1546850000000.0,79940241751.0
2023-11-06,1556320000000.0,80738474772.0
2023-11-07,1562010000000.0,81120171309.0
2023-11-08,1569300000000.0,81287840243.0
2023-11-09,1570570000000.0,80218400638.0
2023-11-10,1569990000000.0,80109844416.0
2023-11-13,1575700000000.0,80121706878.0
2023-11-14,1581130000000.0,80902833621.0
2023-11-15,1585550000000.0,81822169669.0
2023-11-16,1586420000000.0,81091361237.0
2023-11-17,1586130000000.0,80589820621.0
2023-11-20,1594280000000.0,80396972915.0
2023-11-21,1594720000000.0,80013676280.0
2023-11-22,1595520000000.0,78783782596.0
2023-11-23,1596440000000.0,79955955312.0
2023-11-24,1591470000000.0,79214381015.0
2023-11-27,1592880000000.0,79283418015.0
2023-11-28,1593320000000.0,79404063208.0
2023-11-29,1595310000000.0,79265487098.0
2023-11-30,1592520000000.0,79453760733.0
2023-12-01,1592380000000.0,78235158913.0
2023-12-04,1594130000000.0,76463145069.0
2023-12-05,1593750000000.0,74923596946.0
2023-12-06,1594210000000.0,74998589240.0
2023-12-07,1595590000000.0,75106097560.0
2023-12-08,1592010000000.0,75894456432.0
2023-12-11,1595430000000.0,76300954578.0
2023-12-12,1597940000000.0,76361555391.0
2023-12-13,1599900000000.0,75717208552.0
2023-12-14,1597720000000.0,75638744712.0
2023-12-15,1596290000000.0,74851424229.0
2023-12-18,1594230000000.0,73277153255.0
2023-12-19,1595340000000.0,72711941127.0
2023-12-20,1591100000000.0,71329034858.0
2023-12-21,1592550000000.0,71766815604.0
2023-12-22,1584650000000.0,70976695718.0
2023-12-25,1584630000000.0,71059198887.0
2023-12-26,1582350000000.0,70578531480.0
2023-12-27,1583350000000.0,71131616008.0
2023-12-28,1586480000000.0,72475571930.0
2023-12-29,1579300000000.0,71597408809.0
2024-01-02,1585010000000.0,70384502564.0
2024-01-03,1585940000000.0,70305264205.0
2024-01-04,1588200000000.0,69926390069.0
2024-01-05,1579790000000.0,69215248214.0
2024-01-08,1580210000000.0,67940408086.0
2024-01-09,1576840000000.0,68798942981.0
2024-01-10,1574140000000.0,68490212401.0
2024-01-11,1574920000000.0,69308710511.0
2024-01-12,1569850000000.0,68961111811.0
2024-01-15,1570840000000.0,68177935896.0
2024-01-16,1568300000000.0,68920713151.0
2024-01-17,1567740000000.0,67139073758.0
2024-01-18,1561000000000.0,69046707164.0
2024-01-19,1553680000000.0,68735297663.0
2024-01-22,1538590000000.0,66462873033.0
2024-01-23,1534520000000.0,67702197448.0
2024-01-24,1532290000000.0,68952825976.0
2024-01-25,1536380000000.0,70543827174.0
2024-01-26,1531390000000.0,70076546319.0
2024-01-29,1527890000000.0,68732802802.0
2024-01-30,1519920000000.0,67480838878.0
2024-01-31,1500530000000.0,65827119355.0
2024-02-01,1489070000000.0,65515794079.0
2024-02-02,1459930000000.0,63706485914.0
2024-02-05,1420460000000.0,61358941203.0
2024-02-06,1405320000000.0,59618686606.0
2024-02-07,1392160000000.0,51673612385.0
2024-02-08,1375180000000.0,45939206624.0
2024-02-19,1390630000000.0,44938652827.0
2024-02-20,1396700000000.0,44984635583.0
2024-02-21,1402200000000.0,43936277270.0
2024-02-22,1407990000000.0,43998876367.0
2024-02-23,1412710000000.0,43492093099.0
2024-02-26,1421410000000.0,43435962793.0
2024-02-27,1432480000000.0,44387721846.0
2024-02-28,1435630000000.0,43131272543.0
2024-02-29,1440910000000.0,43532167178.0
2024-03-01,1443080000000.0,43316414121.0
2024-03-04,1452810000000.0,43335372144.0
2024-03-05,1448260000000.0,43726943081.0
2024-03-06,1453500000000.0,43512659089.0
2024-03-07,1451650000000.0,42819439088.0
2024-03-08,1452930000000.0,43177548177.0
2024-03-11,1460890000000.0,44126368931.0
2024-03-12,1468200000000.0,43665440796.0
2024-03-13,1475210000000.0,43076723256.0
2024-03-14,1476310000000.0,42756558527.0
2024-03-15,1476540000000.0,42449867818.0
2024-03-18,1490140000000.0,42756320538.0
2024-03-19,1493820000000.0,42410923435.0
2024-03-20,1500710000000.0,42431270336.0
2024-03-21,1506290000000.0,42567172112.0
2024-03-22,1504200000000.0,41907877479.0
2024-03-25,1503470000000.0,41580166199.0
2024-03-26,1502470000000.0,41453058751.0
2024-03-27,1498510000000.0,40531663856.0
2024-03-28,1502120000000.0,41183622434.0
2024-03-29,1496430000000.0,41518408499.0
2024-04-01,1503800000000.0,42256680877.0
2024-04-02,1505250000000.0,42494736171.0
2024-04-03,1498620000000.0,42467441148.0
2024-04-08,1503620000000.0,42634136173.0
2024-04-09,1504290000000.0,43297191638.0
2024-04-10,1501100000000.0,43019025445.0
2024-04-11,1499580000000.0,42158927844.0
2024-04-12,1495860000000.0,40937170298.0
2024-04-15,1493270000000.0,40927507539.0
2024-04-16,1485850000000.0,39051556015.0
2024-04-17,1490600000000.0,40600797855.0
2024-04-18,1492900000000.0,40488354924.0
2024-04-19,1488360000000.0,39829921787.0
2024-04-22,1488930000000.0,39817425478.0
2024-04-23,1485910000000.0,39622345122.0
2024-04-24,1485940000000.0,39841673490.0
2024-04-25,1485370000000.0,39528483810.0
2024-04-26,1481940000000.0,39012705320.0
2024-04-29,1487610000000.0,39135563548.0
2024-04-30,1474020000000.0,38038681980.0
2024-05-06,1489080000000.0,38858811187.0
2024-05-07,1492040000000.0,39115574596.0
2024-05-08,1495850000000.0,38949148478.0
2024-05-09,1496270000000.0,39866104564.0
2024-05-10,1494690000000.0,39309857531.0
2024-05-13,1496570000000.0,39109652048.0
2024-05-14,1498130000000.0,39516271527.0
2024-05-15,1496480000000.0,39241498605.0
2024-05-16,1499120000000.0,39252601637.0
2024-05-17,1494580000000.0,39597755613.0
2024-05-20,1497410000000.0,39508741225.0
2024-05-21,1498830000000.0,39371460912.0
2024-05-22,1500930000000.0,39670850437.0
2024-05-23,1498700000000.0,39278643760.0
2024-05-24,1492090000000.0,38174250387.0
2024-05-27,1492090000000.0,38453191783.0
2024-05-28,1492310000000.0,38398250283.0
2024-05-29,1491730000000.0,38790131304.0
2024-05-30,1490790000000.0,38817747862.0
2024-05-31,1488320000000.0,38182112985.0
2024-06-03,1486970000000.0,38007385049.0
2024-06-04,1483410000000.0,38443061525.0
2024-06-05,1482310000000.0,38064381608.0
2024-06-06,1476170000000.0,36755822363.0
2024-06-07,1469750000000.0,34145453419.0
2024-06-11,1474420000000.0,33637129785.0
2024-06-12,1476160000000.0,33854543523.0
2024-06-13,1476960000000.0,33882724507.0
2024-06-14,1472850000000.0,33616850577.0
2024-06-17,1475960000000.0,33040447141.0
2024-06-18,1478960000000.0,32834576288.0
2024-06-19,1478870000000.0,32726123130.0
2024-06-20,1476020000000.0,32560762644.0
2024-06-21,1470880000000.0,32587812401.0
2024-06-24,1465210000000.0,31648282400.0
2024-06-25,1458920000000.0,30924788548.0
2024-06-26,1458940000000.0,31917244511.0
2024-06-27,1455540000000.0,31402144108.0
2024-06-28,1449330000000.0,31571308222.0
2024-07-01,1449100000000.0,32004655729.0
2024-07-02,1449950000000.0,32036269730.0
2024-07-03,1448970000000.0,31951315968.0
2024-07-04,1442410000000.0,31702070616.0
2024-07-05,1437480000000.0,31889990052.0
2024-07-08,1432780000000.0,31447764825.0
2024-07-09,1432360000000.0,31838053647.0
2024-07-10,1430260000000.0,31851011783.0
2024-07-11,1433140000000.0,31763162374.0
2024-07-12,1428410000000.0,30966791508.0
2024-07-15,1426510000000.0,30271847409.0
2024-07-16,1426130000000.0,30221479006.0
2024-07-17,1421070000000.0,29663181415.0
2024-07-18,1416350000000.0,29510066048.0
2024-07-19,1410800000000.0,29196592832.0
2024-07-22,1414500000000.0,27901505647.0
2024-07-23,1411850000000.0,26050824175.0
2024-07-24,1409330000000.0,25590222495.0
2024-07-25,1409150000000.0,25124764209.0
2024-07-26,1405960000000.0,24802092004.0
2024-07-29,1408010000000.0,24072998682.0
2024-07-30,1408470000000.0,23388430372.0
2024-07-31,1413720000000.0,23243687476.0
2024-08-01,1415990000000.0,22202938195.0
2024-08-02,1411840000000.0,21213465610.0
2024-08-05,1406360000000.0,20058326333.0
2024-08-06,1408030000000.0,19439199403.0
2024-08-07,1407770000000.0,18972760077.0
2024-08-08,1406300000000.0,18416164569.0
2024-08-09,1404490000000.0,17518372447.0
2024-08-12,1403220000000.0,16697416496.0
2024-08-13,1404150000000.0,16239101666.0
2024-08-14,1404960000000.0,15397470501.0
2024-08-15,1402900000000.0,14864932257.0
2024-08-16,1399910000000.0,14297960871.0
2024-08-19,1400090000000.0,13712507855.0
2024-08-20,1398320000000.0,13278711697.0
2024-08-21,1396520000000.0,12967047083.0
2024-08-22,1390700000000.0,12535421615.0
2024-08-23,1385190000000.0,12266045017.0
2024-08-26,1384980000000.0,12193938784.0
2024-08-27,1381360000000.0,11923544169.0
2024-08-28,1379740000000.0,11588697990.0
2024-08-29,1380470000000.0,11461743898.0
2024-08-30,1381440000000.0,11394536882.0
2024-09-02,1382880000000.0,11105799163.0
2024-09-03,1382420000000.0,11186095783.0
2024-09-04,1381090000000.0,11086787457.0
2024-09-05,1380660000000.0,10857977934.0
2024-09-06,1375390000000.0,10643920252.0
2024-09-09,1375870000000.0,10553141793.0
2024-09-10,1375960000000.0,10604377865.0
2024-09-11,1374130000000.0,10475573254.0
2024-09-12,1372950000000.0,10270602919.0
2024-09-13,1364300000000.0,9908671631.0
2024-09-18,1363090000000.0,9853710180.0
2024-09-19,1365020000000.0,9862834570.0
2024-09-20,1361430000000.0,9718629888.0
2024-09-23,1360990000000.0,9740393734.0
2024-09-24,1362670000000.0,9733235417.0
2024-09-25,1362520000000.0,9479236742.0
2024-09-26,1366180000000.0,9637919225.0
2024-09-27,1384720000000.0,9794110880.0
2024-09-30,1430650000000.0,9493189712.0
2024-10-08,1538140000000.0,9700802387.0
2024-10-09,1578070000000.0,8718379471.0
2024-10-10,1579490000000.0,8916759332.0
2024-10-11,1571600000000.0,8481929666.0
2024-10-14,1578020000000.0,9113275682.0
2024-10-15,1580180000000.0,8912886164.0
2024-10-16,1581890000000.0,9067945181.0
2024-10-17,1585570000000.0,9126210613.0
2024-10-18,1601640000000.0,9357736667.0
2024-10-21,1624910000000.0,9396856845.0
2024-10-22,1633490000000.0,9454757700.0
2024-10-23,1641870000000.0,9564699552.0
2024-10-24,1649370000000.0,9477450814.0
2024-10-25,1654570000000.0,9601168686.0
2024-10-28,1670840000000.0,9833286786.0
2024-10-29,1677070000000.0,9899771199.0
2024-10-30,1688340000000.0,9555836072.0
2024-10-31,1699050000000.0,9855104389.0
2024-11-01,1691320000000.0,9739172777.0
2024-11-04,1706720000000.0,9868236705.0
2024-11-05,1729410000000.0,10067777397.0
2024-11-06,1752170000000.0,10260452522.0
2024-11-07,1776470000000.0,10535378249.0
2024-11-08,1794450000000.0,10376081727.0
2024-11-11,1831080000000.0,10828451618.0
2024-11-12,1835220000000.0,11011361202.0
2024-11-13,1842840000000.0,10917045665.0
2024-11-14,1835580000000.0,10618511010.0
2024-11-15,1826220000000.0,10097847044.0
2024-11-18,1822840000000.0,9980005047.0
2024-11-19,1825800000000.0,10064947116.0
2024-11-20,1831120000000.0,10677483908.0
2024-11-21,1834320000000.0,10848921643.0
2024-11-22,1822050000000.0,10469067865.0
2024-11-25,1826760000000.0,10543146419.0
2024-11-26,1821400000000.0,10722496541.0
2024-11-27,1824620000000.0,10825776450.0
2024-11-28,1828330000000.0,11027333706.0
2024-11-29,1833850000000.0,10553183384.0
2024-12-02,1845260000000.0,10815024115.0
2024-12-03,1848430000000.0,11090467240.0
2024-12-04,1847590000000.0,11102078230.0
2024-12-05,1854780000000.0,10984790163.0
2024-12-06,1853270000000.0,10977574908.0
2024-12-09,1856720000000.0,10969148425.0
2024-12-10,1870460000000.0,10611551351.0
2024-12-11,1875850000000.0,10469461968.0
2024-12-12,1882660000000.0,10516471659.0
2024-12-13,1874010000000.0,10696844223.0
2024-12-16,1874320000000.0,10574184735.0
2024-12-17,1868410000000.0,10335356107.0
2024-12-18,1869730000000.0,10532204935.0
2024-12-19,1870490000000.0,10537181693.0
2024-12-20,1875080000000.0,10414654954.0
2024-12-23,1869050000000.0,10477373769.0
2024-12-24,1870400000000.0,10571756930.0
2024-12-25,1869380000000.0,10535698253.0
2024-12-26,1870550000000.0,10427458859.0
2024-12-27,1866460000000.0,10401167902.0
2024-12-30,1869710000000.0,10487419217.0
2024-12-31,1854150000000.0,10437662969.0
2025-01-02,1847120000000.0,9998200610.0
2025-01-03,1829370000000.0,9566573007.0
2025-01-06,1821320000000.0,9344399903.0
2025-01-07,1821580000000.0,9645664146.0
2025-01-08,1817170000000.0,10156065169.0
2025-01-09,1816740000000.0,10346773571.0
2025-01-10,1807880000000.0,10131298107.0
2025-01-13,1807040000000.0,9892706031.0
2025-01-14,1818550000000.0,9942147920.0
2025-01-15,1820310000000.0,10063516525.0
2025-01-16,1821480000000.0,10145599723.0
2025-01-17,1814770000000.0,10063146930.0
2025-01-20,1815690000000.0,10107493851.0
2025-01-21,1817010000000.0,10281852372.0
2025-01-22,1815180000000.0,10260421090.0
2025-01-23,1809980000000.0,10050415412.0
2025-01-24,1798800000000.0,9532321629.0
2025-01-27,1764540000000.0,9413729324.0
2025-02-05,1784380000000.0,9675708530.0
2025-02-06,1799010000000.0,10072443680.0
2025-02-07,1810060000000.0,10432484152.0
2025-02-10,1829190000000.0,10723484495.0
2025-02-11,1835340000000.0,10907430300.0
2025-02-12,1842550000000.0,11174071816.0
2025-02-13,1841720000000.0,11140305912.0
2025-02-14,1842320000000.0,10944061259.0
2025-02-17,1858410000000.0,11197415940.0
2025-02-18,1851440000000.0,10787795018.0
2025-02-19,1861550000000.0,10881343197.0
2025-02-20,1868350000000.0,11180196681.0
2025-02-21,1874510000000.0,11332961538.0
2025-02-24,1886440000000.0,11514472060.0
2025-02-25,1893160000000.0,11426790664.0
2025-02-26,1903170000000.0,11685558918.0
2025-02-27,1905030000000.0,11676477048.0
2025-02-28,1887170000000.0,11101435275.0
2025-03-03,1886380000000.0,11222806168.0
2025-03-04,1888290000000.0,11366648668.0
2025-03-05,1891720000000.0,11619600566.0
2025-03-06,1908810000000.0,11877187565.0
2025-03-07,1899260000000.0,11767571231.0
2025-03-10,1908970000000.0,11874540281.0
2025-03-11,1910690000000.0,12039473685.0
2025-03-12,1922380000000.0,12101673270.0
2025-03-13,1916250000000.0,11990539244.0
2025-03-14,1917490000000.0,12172872700.0
2025-03-17,1929630000000.0,12148382375.0
2025-03-18,1937870000000.0,11931901420.0
2025-03-19,1938140000000.0,11828075948.0
2025-03-20,1940260000000.0,11614538232.0
2025-03-21,1926140000000.0,11279572192.0
2025-03-24,1920460000000.0,11255423008.0
2025-03-25,1917750000000.0,11348315202.0
2025-03-26,1918410000000.0,11304287270.0
2025-03-27,1915190000000.0,11364189695.0
2025-03-28,1911320000000.0,11131074942.0
2025-03-31,1907560000000.0,11108004778.0
2025-04-01,1902800000000.0,11237476521.0
2025-04-02,1900780000000.0,11234506366.0
2025-04-03,1891960000000.0,11148410470.0
2025-04-07,1843990000000.0,10080551684.0
2025-04-08,1805380000000.0,10527899584.0
2025-04-09,1799560000000.0,10648655365.0
2025-04-10,1802310000000.0,11047200402.0
2025-04-11,1798280000000.0,11013368336.0
2025-04-14,1807100000000.0,11395135101.0
2025-04-15,1807590000000.0,11421139999.0
2025-04-16,1802410000000.0,11350584665.0
2025-04-17,1799000000000.0,11269405740.0
2025-04-18,1792710000000.0,11124877077.0
2025-04-21,1798440000000.0,11313828208.0
2025-04-22,1797760000000.0,11432932024.0
2025-04-23,1799790000000.0,11350671765.0
2025-04-24,1796870000000.0,11372837570.0
2025-04-25,1791470000000.0,11156150228.0
2025-04-28,1792680000000.0,11131660520.0
2025-04-29,1791330000000.0,10945829009.0
2025-04-30,1775690000000.0,10790573660.0
2025-05-06,1790070000000.0,11269912002.0
2025-05-07,1797290000000.0,11452370317.0
2025-05-08,1797150000000.0,11609682026.0
2025-05-09,1792450000000.0,11565429652.0
2025-05-12,1797060000000.0,11693030863.0
2025-05-13,1798400000000.0,11823982022.0
2025-05-14,1799550000000.0,11975815264.0
2025-05-15,1796740000000.0,11764216250.0
2025-05-16,1794860000000.0,11597772321.0
2025-05-19,1798450000000.0,11877238851.0
2025-05-20,1800740000000.0,12097001489.0
2025-05-21,1798960000000.0,12225361264.0
2025-05-22,1796850000000.0,12153867693.0
2025-05-23,1789330000000.0,12008307467.0
2025-05-26,1794020000000.0,11838441609.0
2025-05-27,1798420000000.0,11812629963.0
2025-05-28,1798710000000.0,11809372192.0
2025-05-29,1797580000000.0,11790285704.0
2025-05-30,1789240000000.0,11710632564.0
2025-06-03,1792690000000.0,11800145767.0
2025-06-04,1794930000000.0,11977895786.0
2025-06-05,1799530000000.0,12154482129.0
2025-06-06,1796410000000.0,12186839200.0
2025-06-09,1803860000000.0,12269975657.0
2025-06-10,1804780000000.0,12217009224.0
2025-06-11,1806600000000.0,12318344147.0
2025-06-12,1808990000000.0,12336745502.0
2025-06-13,1804430000000.0,12272850599.0
2025-06-16,1810050000000.0,12278728627.0
2025-06-17,1815320000000.0,12019178460.0
2025-06-18,1816660000000.0,11992943635.0
2025-06-19,1809180000000.0,11691023271.0
2025-06-20,1800950000000.0,11533698345.0
2025-06-23,1805170000000.0,11728849190.0
2025-06-24,1810300000000.0,11702343272.0
2025-06-25,1817220000000.0,12010060614.0
2025-06-26,1826550000000.0,11939723472.0
2025-06-27,1827460000000.0,11973410168.0
2025-06-30,1838150000000.0,12303693996.0
2025-07-01,1841900000000.0,12661467906.0
2025-07-02,1842990000000.0,12606857511.0
2025-07-03,1846390000000.0,12743424743.0
2025-07-04,1840050000000.0,12880116479.0
2025-07-07,1846410000000.0,12974502637.0
2025-07-08,1851890000000.0,13037899494.0
2025-07-09,1855740000000.0,13060032368.0
2025-07-10,1860500000000.0,13209115077.0
2025-07-11,1862590000000.0,13208470759.0
2025-07-14,1872320000000.0,13066246102.0
2025-07-15,1877260000000.0,13142807457.0
2025-07-16,1884080000000.0,13091615357.0
2025-07-17,1891160000000.0,13244539532.0
2025-07-18,1889170000000.0,13168865243.0
2025-07-21,1904570000000.0,13352697741.0
2025-07-22,1919610000000.0,13659291145.0
2025-07-23,1922270000000.0,13544643233.0
2025-07-24,1928370000000.0,13622501588.0
2025-07-25,1933840000000.0,13588368249.0
2025-07-28,1953100000000.0,13930081177.0
2025-07-29,1968420000000.0,14220123677.0
2025-07-30,1970600000000.0,14152548325.0
2025-07-31,1971030000000.0,13799301892.0
